E0.950000, L_z3.200000, r2.600000, ur0.000000, M1.000000, J0.300000, M20.270000, S3-0.027000, M40.008100
3.113760
3.176487
3.120248
3.172205
3.127160
3.165049
3.133359
3.154998
3.138494
3.143665
3.143020
3.131587
3.147842
3.121098
3.153665
3.113106
3.160428
3.107825
3.167281
3.105482
3.172916
3.105794
3.176624
3.108594
3.177913
3.113619
3.176541
3.120135
3.172332
3.127040
3.165255
3.133288
3.155277
3.138430
3.143976
3.142944
3.131881
3.147736
3.121332
3.153566
3.113261
3.160331
3.107904
3.167148
3.105499
3.172865
3.105769
3.176588
3.108547
3.177913
3.113568
3.176594
3.120022
3.172456
3.126918
3.165460
3.133188
3.155554
3.138346
3.143834
3.142868
3.132177
3.147655
3.121567
3.153430
3.113200
3.160172
3.107983
3.167015
3.105518
3.172814
3.105745
3.176552
3.108500
3.177912
3.113426
3.176646
3.119909
3.172579
3.126843
3.165374
3.133087
3.155829
3.138263
3.144146
3.142792
3.132473
3.147574
3.121805
3.153332
3.113357
3.160076
3.108065
3.166967
3.105537
3.172672
3.105722
3.176515
3.108453
3.177910
3.113375
3.176638
3.119794
3.172535
3.126720
3.165578
3.132985
3.155706
3.138178
3.144457
3.142716
3.132339
3.147471
3.121702
3.153236
3.113515
3.159980
3.108041
3.166835
3.105557
3.172620
3.105699
3.176478
3.108406
3.177907
3.113234
3.176689
3.119679
3.172657
3.126596
3.165780
3.132883
3.155981
3.138112
3.144768
3.142640
3.132636
3.147391
3.121940
3.153140
3.113675
3.159825
3.108123
3.166704
3.105579
3.172569
3.105676
3.176441
3.108273
3.177904
3.113182
3.176739
3.119564
3.172777
3.126471
3.165980
3.132808
3.156254
3.138027
3.144626
3.142565
3.132934
3.147312
3.122180
3.153009
3.113837
3.159730
3.108207
3.166573
3.105601
3.172426
3.105654
3.176403
3.108227
3.177900
3.113040
3.176788
3.119448
3.172896
3.126344
3.165896
3.132704
3.156526
3.137942
3.144937
3.142489
3.133233
3.147212
3.122423
3.152915
3.113772
3.159636
3.108292
3.166526
3.105608
3.172375
3.105633
3.176365
3.108181
3.177895
3.112989
3.176835
3.119331
3.173013
3.126266
3.166095
3.132598
3.156796
3.137875
3.145248
3.142414
3.133098
3.147134
3.122317
3.152822
3.113935
3.159484
3.108379
3.166396
3.105631
3.172323
3.105612
3.176252
3.108135
3.177890
3.112846
3.176881
3.119214
3.173128
3.126138
3.166292
3.132522
3.156676
3.137789
3.145558
3.142339
3.133398
3.147056
3.122560
3.152693
3.114100
3.159392
3.108467
3.166266
3.105655
3.172180
3.105592
3.176212
3.108090
3.177883
3.112795
3.176926
3.119096
3.173088
3.126008
3.166487
3.132415
3.156945
3.137702
3.145417
3.142264
3.133698
3.146958
3.122805
3.152602
3.114267
3.159242
3.108440
3.166138
3.105680
3.172128
3.105572
3.176173
3.107960
3.177876
3.112652
3.176969
3.118977
3.173202
3.125929
3.166680
3.132306
3.157213
3.137633
3.145726
3.142189
3.134000
3.146882
3.123052
3.152511
3.114436
3.159151
3.108529
3.166091
3.105706
3.172077
3.105553
3.176133
3.107915
3.177869
3.112600
3.176965
3.118858
3.173314
3.125797
3.166600
3.132228
3.157479
3.137545
3.146036
3.142114
3.133863
3.146806
3.123300
3.152387
3.114368
3.159060
3.108620
3.165963
3.105733
3.171933
3.105535
3.176093
3.107871
3.177860
3.112457
3.177008
3.118738
3.173425
3.125664
3.166792
3.132118
3.157361
3.137476
3.146345
3.142039
3.134165
3.146710
3.123191
3.152297
3.114538
3.158914
3.108712
3.165836
3.105762
3.171881
3.105517
3.176053
3.107826
3.177851
3.112406
3.177050
3.118618
3.173534
3.125583
3.166982
3.132007
3.157627
3.137387
3.146204
3.141964
3.134467
3.146635
3.123441
3.152175
3.114710
3.158824
3.108806
3.165709
3.105791
3.171738
3.105500
3.176012
3.107782
3.177841
3.112262
3.177091
3.118497
3.173641
3.125448
3.167170
3.131926
3.157890
3.137298
3.146513
3.141890
3.134771
3.146540
3.123692
3.152088
3.114884
3.158680
3.108901
3.165583
3.105822
3.171686
3.105483
3.175971
3.107738
3.177830
3.112211
3.177130
3.118452
3.173605
3.125365
3.167356
3.131813
3.158152
3.137227
3.146820
3.141815
3.134633
3.146466
3.123945
3.152001
3.115059
3.158592
3.108998
3.165457
3.105853
3.171634
3.105467
3.175851
3.107612
3.177819
3.112067
3.177168
3.118330
3.173711
3.125228
3.167280
3.131731
3.158037
3.137137
3.147128
3.141740
3.134937
3.146373
3.123834
3.151881
3.114988
3.158450
3.108967
3.165412
3.105855
3.171490
3.105452
3.175809
3.107569
3.177807
3.112015
3.177205
3.118208
3.173816
3.125091
3.167464
3.131616
3.158298
3.137066
3.146988
3.141666
3.135242
3.146300
3.124088
3.151796
3.115165
3.158363
3.109065
3.165287
3.105887
3.171439
3.105437
3.175767
3.107526
3.177795
3.111964
3.177241
3.118085
3.173919
3.125006
3.167647
3.131500
3.158557
3.136974
3.147295
3.141591
3.135547
3.146207
3.124343
3.151679
3.115343
3.158223
3.109164
3.165163
3.105921
3.171295
3.105423
3.175724
3.107483
3.177781
3.111820
3.177276
3.117961
3.174021
3.124866
3.167828
3.131415
3.158815
3.136902
3.147601
3.141516
3.135408
3.146136
3.124601
3.151595
3.115524
3.158084
3.109266
3.165040
3.105955
3.171243
3.105410
3.175682
3.107441
3.177767
3.111768
3.177276
3.117836
3.174120
3.124779
3.168007
3.131297
3.159071
3.136809
3.147907
3.141442
3.135714
3.146044
3.124487
3.151480
3.115450
3.157999
3.109368
3.164917
3.105991
3.171191
3.105397
3.175639
3.107399
3.177753
3.111624
3.177310
3.117711
3.174088
3.124637
3.167935
3.131211
3.158959
3.136735
3.147768
3.141367
3.136021
3.145974
3.124745
3.151366
3.115632
3.157862
3.109473
3.164794
3.106028
3.171048
3.105385
3.175514
3.107277
3.177737
3.111573
3.177343
3.117666
3.174187
3.124550
3.168113
3.131125
3.159214
3.136641
3.148074
3.141292
3.136328
3.145883
3.125005
3.151284
3.115815
3.157779
3.109438
3.164673
3.106066
3.170996
3.105373
3.175470
3.107236
3.177721
3.111521
3.177375
3.117540
3.174284
3.124405
3.168289
3.131003
3.159467
3.136567
3.148378
3.141218
3.136188
3.145794
3.125267
3.151172
3.116001
3.157644
3.109543
3.164629
3.106105
3.170853
3.105363
3.175426
3.107195
3.177705
3.111377
3.177406
3.117413
3.174380
3.124316
3.168463
3.130915
3.159718
3.136471
3.148682
3.141143
3.136496
3.145724
3.125530
3.151092
3.116188
3.157510
3.109650
3.164508
3.106145
3.170801
3.105353
3.175382
3.107155
3.177688
3.111326
3.177435
3.117286
3.174474
3.124170
3.168635
3.130792
3.159608
3.136396
3.148544
3.141068
3.136804
3.145636
3.125414
3.150982
3.116111
3.157429
3.109759
3.164388
3.106143
3.170658
3.105343
3.175337
3.107114
3.177670
3.111182
3.177464
3.117159
3.174567
3.124080
3.168566
3.130702
3.159859
3.136299
3.148848
3.140993
3.137113
3.145567
3.125678
3.150873
3.116299
3.157297
3.109869
3.164268
3.106183
3.170606
3.105335
3.175293
3.107074
3.177652
3.111130
3.177491
3.117112
3.174538
3.123931
3.168737
3.130611
3.160108
3.136223
3.149150
3.140918
3.137422
3.145480
3.125943
3.150795
3.116490
3.157166
3.109831
3.164149
3.106226
3.170463
3.105327
3.175163
3.107034
3.177633
3.111079
3.177518
3.116984
3.174630
3.123840
3.168906
3.130485
3.160355
3.136146
3.149452
3.140843
3.137281
3.145393
3.126211
3.150687
3.116682
3.157087
3.109942
3.164031
3.106269
3.170411
3.105320
3.175118
3.106995
3.177613
3.110935
3.177543
3.116855
3.174720
3.123747
3.169074
3.130392
3.160247
3.136047
3.149315
3.140768
3.137590
3.145325
3.126092
3.150581
3.116877
3.156958
3.110055
3.163913
3.106313
3.170269
3.105313
3.175072
3.106880
3.177593
3.110884
3.177549
3.116725
3.174808
3.123596
3.169239
3.130299
3.160494
3.135969
3.149616
3.140693
3.137900
3.145239
3.126360
3.150505
3.116796
3.156831
3.110170
3.163796
3.106359
3.170217
3.105308
3.175027
3.106842
3.177572
3.110833
3.177573
3.116678
3.174895
3.123502
3.169173
3.130169
3.160738
3.135891
3.149917
3.140617
3.138211
3.145154
3.126630
3.150400
3.116991
3.156753
3.110286
3.163680
3.106406
3.170075
3.105303
3.174981
3.106804
3.177551
3.110689
3.177597
3.116547
3.174981
3.123348
3.169338
3.130074
3.160981
3.135789
3.150216
3.140542
3.138069
3.145088
3.126901
3.150297
3.117189
3.156628
3.110405
3.163564
3.106455
3.170024
3.105298
3.174848
3.106766
3.177529
3.110638
3.177620
3.116416
3.174956
3.123253
3.169500
3.129979
3.161221
3.135710
3.150081
3.140466
3.138380
3.145003
3.126780
3.150194
3.117388
3.156503
3.110362
3.163449
3.106504
3.169882
3.105295
3.174802
3.106729
3.177507
3.110587
3.177641
3.116285
3.175040
3.123158
3.169660
3.129845
3.161117
3.135629
3.150379
3.140390
3.138691
3.144919
3.127052
3.150092
3.117590
3.156380
3.110481
3.163334
3.106497
3.169831
3.105292
3.174755
3.106692
3.177484
3.110444
3.177662
3.116237
3.175123
3.123001
3.169819
3.129748
3.161357
3.135526
3.150677
3.140331
3.139002
3.144835
3.127326
3.150020
3.117505
3.156257
3.110602
3.163220
3.106547
3.169689
3.105312
3.174708
3.106655
3.177460
3.110393
3.177681
3.116105
3.175205
3.122904
3.169757
3.129650
3.161595
3.135444
3.150974
3.140255
3.138860
3.144770
3.127601
3.149920
3.117708
3.156183
3.110725
3.163107
3.106599
3.169638
3.105310
3.174661
3.106619
3.177436
3.110342
3.177700
3.115972
3.175285
3.122806
3.169914
3.129551
3.161831
3.135362
3.151270
3.140179
3.139171
3.144687
3.127478
3.149820
3.117912
3.156062
3.110849
3.162994
3.106652
3.169497
3.105308
3.174526
3.106583
3.177412
3.110200
3.177717
3.115923
3.175363
3.122646
3.170070
3.129451
3.161729
3.135279
3.151136
3.140102
3.139483
3.144605
3.127754
3.149722
3.118118
3.155943
3.110976
3.162882
3.106706
3.169446
3.105308
3.174478
3.106548
3.177387
3.110149
3.177734
3.115790
3.175440
3.122547
3.170224
3.129311
3.161964
3.135172
3.151432
3.140026
3.139795
3.144523
3.128031
3.149625
3.118031
3.155824
3.110929
3.162770
3.106761
3.169305
3.105308
3.174431
3.106443
3.177361
3.110098
3.177750
3.115656
3.175420
3.122447
3.170376
3.129210
3.162197
3.135088
3.151726
3.139949
3.139653
3.144459
3.128310
3.149528
3.118239
3.155707
3.111056
3.162659
3.106818
3.169255
3.105309
3.174383
3.106409
3.177335
3.109957
3.177764
3.115521
3.175496
3.122347
3.170317
3.129107
3.162428
3.135003
3.152019
3.139872
3.139965
3.144378
3.128591
3.149432
3.118448
3.155590
3.111185
3.162480
3.106807
3.169115
3.105311
3.174246
3.106375
3.177308
3.109906
3.177775
3.115472
3.175571
3.122182
3.170468
3.129004
3.162658
3.134918
3.151887
3.139795
3.140277
3.144297
3.128465
3.149337
3.118659
3.155475
3.111316
3.162370
3.106865
3.168975
3.105313
3.174197
3.106341
3.177281
3.109856
3.177789
3.115337
3.175644
3.122081
3.170617
3.128899
3.162559
3.134832
3.152179
3.139717
3.140590
3.144216
3.128746
3.149269
3.118872
3.155360
3.111449
3.162261
3.106923
3.168925
3.105317
3.174149
3.106308
3.177254
3.109806
3.177803
3.115287
3.175716
3.121978
3.170764
3.128794
3.162788
3.134745
3.152470
3.139639
3.140447
3.144136
3.129028
3.149176
3.118782
3.155291
3.111399
3.162153
3.106984
3.168786
3.105321
3.174100
3.106276
3.177165
3.109665
3.177815
3.115151
3.175786
3.121876
3.170909
3.128688
3.163014
3.134658
3.152760
3.139561
3.140760
3.144056
3.129312
3.149083
3.118996
3.155178
3.111533
3.162046
3.107045
3.168735
3.105326
3.173962
3.106243
3.177136
3.109615
3.177826
3.115015
3.175855
3.121706
3.170854
3.128581
3.163239
3.134569
3.152630
3.139483
3.141072
3.143994
3.129185
3.148991
3.119212
3.155066
3.111668
3.161939
3.107108
3.168597
3.105332
3.173912
3.106212
3.177106
3.109565
3.177837
3.114965
3.175839
3.121602
3.170998
3.128473
3.163143
3.134455
3.152919
3.139422
3.141385
3.143914
3.129469
3.148900
3.119430
3.154955
3.111805
3.161833
3.107172
3.168546
3.105339
3.173863
3.106180
3.177076
3.109425
3.177846
3.114828
3.175907
3.121497
3.171140
3.128365
3.163367
3.134366
3.153208
3.139343
3.141242
3.143835
3.129755
3.148784
3.119650
3.154846
3.111944
3.161727
3.107238
3.168409
3.105347
3.173814
3.106149
3.177045
3.109376
3.177855
3.114690
3.175974
3.121392
3.171281
3.128255
3.163588
3.134275
3.153494
3.139264
3.141555
3.143757
3.130042
3.148695
3.119556
3.154737
3.111891
3.161556
3.107223
3.168271
3.105356
3.173674
3.106119
3.177014
3.109326
3.177862
3.114640
3.176039
3.121286
3.171419
3.128144
3.163808
3.134184
3.153366
3.139184
3.141868
3.143678
3.129913
3.148606
3.119777
3.154628
3.112031
3.161451
3.107289
3.168222
3.105366
3.173624
3.106089
3.176983
3.109277
3.177869
3.114502
3.176103
3.121179
3.171556
3.128033
3.164026
3.134092
3.153652
3.139105
3.142181
3.143600
3.130200
3.148518
3.120000
3.154480
3.112173
3.161348
3.107357
3.168085
3.105376
3.173574
3.106059
3.176951
3.109139
3.177875
3.114452
3.176166
3.121072
3.171505
3.127920
3.163933
3.133999
3.153937
3.139025
3.142038
3.143522
3.130489
3.148430
3.120225
3.154374
3.112317
3.161245
3.107426
3.167949
3.105389
3.173524
3.106030
3.176919
3.109090
3.177880
3.114313
3.176227
3.120895
3.171641
3.127806
3.164150
3.133905
3.154220
3.138944
3.142351
3.143444
3.130779
3.148344
3.120129
3.154269
3.112462
3.161142
3.107497
3.167899
3.105400
3.173383
3.106001
3.176886
3.109041
3.177884
3.114174
3.176215
3.120786
3.171775
3.127692
3.164365
3.133811
3.154094
3.138881
3.142663
3.143384
3.130649
3.148257
3.120354
3.154165
3.112609
3.160976
3.107569
3.167764
3.105412
3.173333
3.105973
3.176853
3.108993
3.177888
3.114123
3.176275
3.120677
3.171907
3.127576
3.164578
3.133742
3.154376
3.138800
3.142976
3.143307
3.130939
3.148172
3.120582
3.154062
3.112553
3.160875
3.107643
3.167629
3.105425
3.173283
3.105946
3.176819
3.108856
3.177890
3.113983
3.176334
3.120567
3.172038
3.127460
3.164488
3.133646
3.154658
3.138719
3.142833
3.143230
3.131231
3.148087
3.120812
3.153959
3.112701
3.160775
3.107623
3.167580
3.105439
3.173141
3.105860
3.176785
3.108808
3.177892
3.113932
3.176392
3.120456
3.171990
3.127342
3.164700
3.133550
3.154938
3.138637
3.143146
3.143153
3.131525
3.147980
3.121044
3.153858
3.112851
3.160612
3.107697
3.167445
3.105454
3.173091
3.105834
3.176751
3.108760
3.177909
3.113792
3.176449
3.120345
3.172119
3.127223
3.164910
3.133452
3.155217
3.138573
3.143458
3.143076
3.131392
3.147896
3.120943
3.153757
3.113003
3.160514
3.107773
3.167312
3.105469
3.173040
3.105809
3.176646
3.108712
3.177911
3.113741
3.176504
3.120233
3.172247
3.127150
3.165118
3.133353
3.155092
3.138491
3.143770
3.143000
3.131686
3.147814
3.121176
3.153618
3.113157
3.160415
3.107850
3.167263
3.105486
3.172898
3.105784
3.176610
3.108577
3.177911
3.113600
3.176558
3.120120
3.172373
3.127030
3.165324
3.133254
3.155370
3.138408
3.143628
3.142924
3.131981
3.147732
3.121410
3.153520
3.113097
3.160318
3.107929
3.167130
3.105504
3.172847
3.105760
3.176574
3.108529
3.177911
3.113549
3.176611
3.120007
3.172497
3.126908
3.165238
3.133154
3.155647
3.138324
3.143939
3.142848
3.132277
3.147627
3.121647
3.153422
3.113252
3.160159
3.108010
3.166998
3.105523
3.172796
3.105736
3.176538
3.108482
3.177910
3.113408
3.176602
3.119893
3.172619
3.126786
3.165443
3.133081
3.155922
3.138259
3.144251
3.142772
3.132143
3.147547
3.121544
3.153325
3.113409
3.160063
3.107987
3.166949
3.105542
3.172653
3.105712
3.176501
3.108435
3.177908
3.113356
3.176654
3.119779
3.172575
3.126662
3.165646
3.132979
3.155799
3.138175
3.144562
3.142696
3.132439
3.147466
3.121782
3.153228
3.113568
3.159967
3.108068
3.166818
3.105563
3.172602
3.105689
3.176464
3.108389
3.177905
3.113215
3.176705
3.119664
3.172697
3.126586
3.165847
3.132877
3.156073
3.138090
3.144420
3.142620
3.132737
3.147387
3.122021
3.153096
3.113729
3.159812
3.108150
3.166686
3.105585
3.172550
3.105667
3.176427
3.108256
3.177901
3.113163
3.176754
3.119549
3.172817
3.126461
3.166046
3.132773
3.156346
3.138005
3.144732
3.142545
3.133035
3.147286
3.122262
3.153001
3.113665
3.159718
3.108234
3.166556
3.105592
3.172407
3.105645
3.176389
3.108210
3.177897
3.113021
3.176802
3.119432
3.172934
3.126334
3.165963
3.132668
3.156617
3.137938
3.145042
3.142469
3.133335
3.147207
3.122504
3.152907
3.113827
3.159565
3.108320
3.166508
3.105614
3.172356
3.105624
3.176351
3.108164
3.177892
3.112970
3.176849
3.119316
3.173051
3.126206
3.166161
3.132592
3.156497
3.137852
3.145353
3.142394
3.133199
3.147107
3.122399
3.152778
3.113990
3.159472
3.108407
3.166379
3.105637
3.172304
3.105604
3.176312
3.108118
3.177886
3.112827
3.176895
3.119198
3.173010
3.126127
3.166358
3.132486
3.156767
3.137766
3.145211
3.142319
3.133499
3.147030
3.122642
3.152686
3.114156
3.159380
3.108496
3.166249
3.105662
3.172161
3.105584
3.176197
3.108073
3.177880
3.112776
3.176939
3.119080
3.173125
3.125998
3.166552
3.132378
3.157036
3.137698
3.145521
3.142244
3.133800
3.146954
3.122888
3.152595
3.114323
3.159230
3.108469
3.166121
3.105687
3.172109
3.105564
3.176158
3.107943
3.177872
3.112633
3.176935
3.118961
3.173239
3.125867
3.166471
3.132300
3.157303
3.137610
3.145831
3.142169
3.134102
3.146856
3.123135
3.152469
3.114256
3.159139
3.108559
3.165993
3.105714
3.172058
3.105545
3.176118
3.107898
3.177864
3.112581
3.176979
3.118842
3.173351
3.125786
3.166665
3.132191
3.157185
3.137522
3.146140
3.142094
3.133965
3.146780
3.123027
3.152379
3.114425
3.158991
3.108650
3.165946
3.105741
3.171914
3.105527
3.176078
3.107854
3.177856
3.112438
3.177021
3.118722
3.173461
3.125654
3.166856
3.132080
3.157451
3.137453
3.146000
3.142019
3.134267
3.146684
3.123275
3.152256
3.114595
3.158902
3.108743
3.165819
3.105770
3.171862
3.105509
3.176038
3.107809
3.177846
3.112387
3.177063
3.118602
3.173569
3.125520
3.167045
3.132000
3.157716
3.137364
3.146309
3.141945
3.134570
3.146610
3.123525
3.152168
3.114768
3.158756
3.108837
3.165692
3.105800
3.171719
3.105492
3.175997
3.107765
3.177836
3.112243
3.177103
3.118480
3.173532
3.125437
3.167232
3.131888
3.157979
3.137294
3.146617
3.141870
3.134874
3.146536
3.123777
3.152080
3.114942
3.158668
3.108933
3.165566
3.105831
3.171667
3.105476
3.175956
3.107721
3.177825
3.112192
3.177142
3.118359
3.173640
3.125301
3.167155
3.131806
3.158240
3.137204
3.146925
3.141795
3.134736
3.146441
3.123667
3.151960
3.114871
3.158525
3.108902
3.165441
3.105833
3.171615
3.105460
3.175835
3.107596
3.177814
3.112048
3.177179
3.118314
3.173746
3.125217
3.167342
3.131692
3.158125
3.137133
3.146785
3.141721
3.135040
3.146368
3.123919
3.151874
3.115047
3.158438
3.108999
3.165395
3.105865
3.171471
3.105445
3.175793
3.107553
3.177801
3.111996
3.177216
3.118191
3.173850
3.125079
3.167526
3.131609
3.158386
3.137041
3.147092
3.141646
3.135345
3.146275
3.124174
3.151756
3.115224
3.158297
3.109097
3.165271
3.105897
3.171420
3.105431
3.175751
3.107510
3.177788
3.111945
3.177251
3.118068
3.173953
3.124994
3.167708
3.131493
3.158644
3.136949
3.147399
3.141571
3.135651
3.146203
3.124430
3.151672
3.115404
3.158211
3.109197
3.165147
3.105931
3.171276
3.105417
3.175708
3.107467
3.177775
3.111801
3.177252
3.117944
3.174054
3.124854
3.167889
3.131408
3.158902
3.136877
3.147705
3.141497
3.135512
3.146111
3.124688
3.151556
3.115585
3.158072
3.109299
3.165023
3.105966
3.171224
3.105403
3.175666
3.107425
3.177761
3.111749
3.177287
3.117820
3.174021
3.124713
3.167815
3.131290
3.158789
3.136784
3.148011
3.141422
3.135818
3.146020
3.124574
3.151473
3.115511
3.157988
3.109402
3.164900
3.106002
3.171080
3.105391
3.175623
3.107383
3.177746
3.111605
3.177320
3.117695
3.174121
3.124626
3.167995
3.131204
3.159045
3.136711
3.147872
3.141347
3.136125
3.145950
3.124833
3.151359
3.115693
3.157851
3.109368
3.164778
3.106039
3.171029
3.105379
3.175579
3.107341
3.177730
3.111554
3.177353
3.117649
3.174219
3.124482
3.168172
3.131084
3.159299
3.136637
3.148177
3.141273
3.136432
3.145860
3.125093
3.151246
3.115877
3.157715
3.109472
3.164657
3.106077
3.170977
3.105368
3.175453
3.107221
3.177714
3.111502
3.177384
3.117523
3.174316
3.124394
3.168347
3.130996
3.159552
3.136542
3.148481
3.141198
3.136292
3.145790
3.125356
3.151166
3.116063
3.157633
3.109578
3.164536
3.106117
3.170834
3.105357
3.175409
3.107180
3.177698
3.111358
3.177415
3.117397
3.174411
3.124305
3.168521
3.130873
3.159442
3.136467
3.148785
3.141123
3.136600
3.145701
3.125240
3.151055
3.116252
3.157499
3.109686
3.164415
3.106115
3.170782
3.105348
3.175365
3.107139
3.177680
3.111307
3.177444
3.117269
3.174505
3.124158
3.168451
3.130784
3.159693
3.136371
3.148647
3.141048
3.136909
3.145632
3.125503
3.150975
3.116174
3.157367
3.109795
3.164372
3.106155
3.170639
3.105339
3.175320
3.107099
3.177662
3.111163
3.177472
3.117142
3.174475
3.124068
3.168624
3.130659
3.159944
3.136295
3.148950
3.140973
3.137218
3.145544
3.125767
3.150866
3.116363
3.157286
3.109906
3.164252
3.106196
3.170587
3.105330
3.175276
3.107059
3.177644
3.111111
3.177499
3.117095
3.174568
3.123919
3.168794
3.130569
3.160192
3.136197
3.149253
3.140898
3.137077
3.145457
3.126034
3.150758
3.116554
3.157156
3.109867
3.164133
3.106239
3.170444
3.105323
3.175146
3.107019
3.177624
3.111060
3.177525
3.116967
3.174659
3.123827
3.168963
3.130477
3.160438
3.136120
3.149554
3.140840
3.137386
3.145389
3.125916
3.150681
3.116748
3.157027
3.109979
3.164015
3.106283
3.170393
3.105316
3.175101
3.106980
3.177605
3.110916
3.177530
3.116837
3.174749
3.123676
3.169129
3.130349
3.160331
3.136043
3.149418
3.140765
3.137696
3.145303
3.126183
3.150575
3.116667
3.156948
3.110093
3.163897
3.106328
3.170250
3.105310
3.175055
3.106941
3.177584
3.110865
3.177556
3.116708
3.174837
3.123583
3.169063
3.130255
3.160577
3.135943
3.149718
3.140689
3.138006
3.145217
3.126451
3.150470
3.116862
3.156820
3.110208
3.163781
3.106374
3.170198
3.105304
3.175009
3.106827
3.177563
3.110814
3.177580
3.116578
3.174923
3.123490
3.169229
3.130161
3.160820
3.135864
3.150018
3.140614
3.137864
3.145150
3.126722
3.150365
3.117058
3.156694
3.110325
3.163664
3.106421
3.170056
3.105299
3.174963
3.106790
3.177542
3.110670
3.177603
3.116530
3.175008
3.123336
3.169392
3.130067
3.161062
3.135785
3.150318
3.140538
3.138175
3.145065
3.126601
3.150291
3.117256
3.156569
3.110284
3.163548
3.106470
3.170005
3.105320
3.174917
3.106752
3.177520
3.110619
3.177625
3.116399
3.174983
3.123241
3.169554
3.129934
3.160957
3.135683
3.150182
3.140463
3.138486
3.144981
3.126872
3.150188
3.117456
3.156493
3.110402
3.163433
3.106463
3.169863
3.105316
3.174784
3.106715
3.177497
3.110568
3.177647
3.116267
3.175067
3.123084
3.169714
3.129837
3.161198
3.135602
3.150481
3.140387
3.138797
3.144897
3.127145
3.150086
3.117372
3.156370
3.110521
3.163319
3.106513
3.169812
3.105312
3.174737
3.106678
3.177474
3.110425
3.177667
3.116219
3.175150
3.122988
3.169651
3.129740
3.161437
3.135521
3.150778
3.140311
3.138655
3.144831
3.127419
3.149986
3.117573
3.156247
3.110643
3.163205
3.106563
3.169670
3.105309
3.174690
3.106641
3.177450
3.110374
3.177686
3.116087
3.175231
3.122891
3.169810
3.129642
3.161675
3.135439
3.151075
3.140235
3.138966
3.144748
3.127695
3.149886
3.117776
3.156126
3.110766
3.163092
3.106615
3.169619
3.105307
3.174643
3.106605
3.177426
3.110323
3.177704
3.115954
3.175311
3.122793
3.169967
3.129504
3.161910
3.135334
3.150941
3.140158
3.139278
3.144665
3.127572
3.149787
3.117981
3.156006
3.110891
3.162979
3.106669
3.169478
3.105306
3.174508
3.106569
3.177402
3.110181
3.177722
3.115821
3.175389
3.122632
3.170122
3.129404
3.161809
3.135251
3.151237
3.140082
3.139590
3.144583
3.127848
3.149716
3.118188
3.155933
3.110845
3.162867
3.106723
3.169427
3.105306
3.174460
3.106534
3.177376
3.110130
3.177738
3.115772
3.175367
3.122533
3.170275
3.129303
3.162043
